ticker,year,total_emissions,num_facilities,primary_state,cdp_scope_1,cdp_scope_2,scope_1_best,total_with_scope2
ALB,2020,297095.734,4,TX,,,297095.734,297095.734
ALB,2021,290355.862,4,TX,,,290355.862,290355.862
ALB,2022,297765.492,4,TX,,,297765.492,297765.492
ALB,2023,290882.972,4,TX,,,290882.972,290882.972
AMGN,2010,27381.406,1,PR,,,27381.406,27381.406
AMGN,2011,28911.132,1,PR,136986.0,293997.0,28911.132,322908.132
AMGN,2012,27348.258,1,PR,126233.0,274718.0,27348.258,302066.25800000003
AMGN,2013,28273.752,1,PR,119968.0,286679.0,28273.752,314952.752
AMGN,2014,28997.18,1,PR,,,28997.18,28997.18
AMGN,2015,31530.738,1,PR,,,31530.738,31530.738
AMGN,2016,28167.744,1,PR,,,28167.744,28167.744
AMGN,2017,28148.594,1,PR,,,28148.594,28148.594
AMGN,2018,25065.296,1,PR,,,25065.296,25065.296
AMGN,2019,35993.516,1,PR,,,35993.516,35993.516
AMGN,2020,49616.696,1,PR,,,49616.696,49616.696
AMGN,2021,41579.632,1,PR,,,41579.632,41579.632
AMGN,2022,36979.004,1,PR,,,36979.004,36979.004
AMGN,2023,61780.352,1,PR,,,61780.352,61780.352
APA,2021,138781.682,1,TX,,,138781.682,138781.682
APA,2022,135699.842,1,TX,,,135699.842,135699.842
APA,2023,125913.78,1,TX,,,125913.78,125913.78
APD,2010,8603962.67,16,CA,,,8603962.67,8603962.67
APD,2011,9283229.038,17,CA,14440000.0,9878817.0,9283229.038,19162046.038000003
APD,2012,9825870.252,19,LA,14767209.0,10563030.0,9825870.252,20388900.252
APD,2013,10712115.424,19,LA,14972268.0,10853989.0,10712115.424,21566104.424000002
APD,2014,11412856.964,20,LA,,,11412856.964,11412856.964
APD,2015,11407199.552,20,LA,,,11407199.552,11407199.552
APD,2016,11545450.156,20,LA,,,11545450.156,11545450.156
APD,2017,11702932.658,20,LA,,,11702932.658,11702932.658
APD,2018,11867543.422,21,LA,,,11867543.422,11867543.422
APD,2019,12168429.054,21,LA,,,12168429.054,12168429.054
APD,2020,11036496.256,22,LA,,,11036496.256,11036496.256
APD,2021,12455740.834,25,LA,,,12455740.834,12455740.834
APD,2022,13342137.824,26,CA,,,13342137.824,13342137.824
APD,2023,14072905.322,27,CA,,,14072905.322,14072905.322
ATO,2010,35044.568,1,TX,,,35044.568,35044.568
ATO,2011,38919.492,1,TX,,,38919.492,38919.492
ATO,2012,73394.936,1,TX,,,73394.936,73394.936
ATO,2013,57192.964,1,TX,,,57192.964,57192.964
ATO,2014,53240.13,1,TX,,,53240.13,53240.13
ATO,2015,49409.726,1,TX,,,49409.726,49409.726
ATO,2016,45016.342,1,TX,,,45016.342,45016.342
ATO,2017,50917.822,1,TX,,,50917.822,50917.822
ATO,2018,44500.698,1,TX,,,44500.698,44500.698
ATO,2019,131647.468,3,TX,,,131647.468,131647.468
ATO,2020,141033.134,3,TX,,,141033.134,141033.134
ATO,2021,135293.412,3,TX,,,135293.412,135293.412
ATO,2022,133303.636,3,TX,,,133303.636,133303.636
ATO,2023,130555.092,3,TX,,,130555.092,130555.092
AVGO,2011,40621.654,1,CO,,,40621.654,40621.654
AVGO,2012,58920.487,1,CO,,,58920.487,58920.487
AVGO,2013,94031.929,1,CO,,,94031.929,94031.929
AVGO,2014,213562.45988,1,CO,,,213562.45988,213562.45988
AVGO,2015,288703.708578,1,CO,,,288703.708578,288703.708578
AVGO,2016,306331.515775,1,CO,,,306331.515775,306331.515775
AVGO,2017,201755.514062,1,CO,,,201755.514062,201755.514062
AVGO,2018,172334.225758,1,CO,,,172334.225758,172334.225758
AVGO,2019,182824.213364,1,CO,,,182824.213364,182824.213364
AVGO,2020,139671.188379,1,CO,,,139671.188379,139671.188379
AVGO,2021,125323.092167,1,CO,,,125323.092167,125323.092167
AVGO,2022,78584.468743,1,CO,,,78584.468743,78584.468743
AVGO,2023,34457.051985,1,CO,,,34457.051985,34457.051985
BA,2010,155923.814,4,WA,,,155923.814,155923.814
BA,2011,168592.24199999997,4,WA,718000.0,1075000.0,168592.24199999997,1243592.242
BA,2012,161982.028,4,WA,576000.0,998000.0,161982.028,1159982.028
BA,2013,164168.174,4,WA,610000.0,1026000.0,164168.174,1190168.174
BA,2014,165639.588,4,WA,,,165639.588,165639.588
BA,2015,152514.548,4,WA,,,152514.548,152514.548
BA,2016,161552.06799999997,4,WA,,,161552.06799999997,161552.06799999997
BA,2017,167443.146,4,WA,,,167443.146,167443.146
BA,2018,161902.016,4,WA,,,161902.016,161902.016
BA,2019,174933.376,4,WA,,,174933.376,174933.376
BA,2020,154943.394,4,WA,,,154943.394,154943.394
BA,2021,156991.05800000002,4,WA,,,156991.05800000002,156991.05800000002
BA,2022,158302.1,4,WA,,,158302.1,158302.1
BA,2023,151144.822,4,WA,,,151144.822,151144.822
BAX,2022,39606.0,1,AR,,,39606.0,39606.0
BAX,2023,43203.836,1,AR,,,43203.836,43203.836
BF.B,2010,46217.392,1,KY,,,46217.392,46217.392
BF.B,2011,47726.612,1,KY,,,47726.612,47726.612
BF.B,2012,43578.058,1,KY,,,43578.058,43578.058
BF.B,2013,47951.154,1,KY,,,47951.154,47951.154
BF.B,2014,42790.828,1,KY,,,42790.828,42790.828
BF.B,2015,45737.036,1,KY,,,45737.036,45737.036
BF.B,2016,42268.736,1,KY,,,42268.736,42268.736
BF.B,2017,32372.696,1,KY,,,32372.696,32372.696
BF.B,2018,58824.412,2,KY,,,58824.412,58824.412
BF.B,2019,57437.848,2,KY,,,57437.848,57437.848
BF.B,2020,56994.348,2,KY,,,56994.348,56994.348
BF.B,2021,70601.044,2,KY,,,70601.044,70601.044
BF.B,2022,94436.992,2,KY,,,94436.992,94436.992
BF.B,2023,90072.76,2,KY,,,90072.76,90072.76
BIIB,2010,35793.65,1,MA,,,35793.65,35793.65
BIIB,2011,33966.38,1,MA,,,33966.38,33966.38
BIIB,2012,30243.688,1,MA,46557.0,54589.0,30243.688,84832.688
BIIB,2013,76311.964,1,MA,46588.0,39307.0,76311.964,115618.964
BIIB,2014,31908.226,1,MA,,,31908.226,31908.226
BIIB,2015,32786.224,1,MA,,,32786.224,32786.224
BIIB,2016,28958.892,1,MA,,,28958.892,28958.892
