soc_code,occupation,ai_exposure,ability_exposure,activity_exposure,gics_sector
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",78.91566933923818,0.7723575712143929,0.6955053667262969,Financials
13-1021.00,"Buyers and Purchasing Agents, Farm Products",72.31698309273435,0.7614267446108878,0.6965766823161189,Financials
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",80.2777328438416,0.7613378888689085,0.7085601935874168,Financials
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",83.33284898240018,0.7785880875493362,0.695874835557226,Financials
13-1031.00,"Claims Adjusters, Examiners, and Investigators",91.35422635409284,0.7793121600280751,0.7071360061384999,Financials
13-1032.00,"Insurance Appraisers, Auto Damage",65.13083222611168,0.7472931654676259,0.6999729827089337,Financials
13-1041.00,Compliance Officers,62.87901492628096,0.7393593828609759,0.7045421838460153,Financials
13-1041.01,Environmental Compliance Inspectors,65.94704694319326,0.7519679300291545,0.696517775752051,Financials
13-1041.03,Equal Opportunity Representatives and Officers,91.29259481355658,0.7830422384601676,0.7033138401559454,Financials
13-1041.04,Government Property Inspectors and Investigators,55.54228357838753,0.7458827199001874,0.6870565763143532,Financials
13-1041.06,Coroners,47.81394630610629,0.7365857553497286,0.6848061473978344,Financials
13-1041.07,Regulatory Affairs Specialists,83.19851154941782,0.7819086757990867,0.6923535253227407,Financials
13-1041.08,Customs Brokers,86.30639683013062,0.7810629026146267,0.6978429848425962,Financials
13-1051.00,Cost Estimators,92.1311415772507,0.7865496017378711,0.7010594021944759,Financials
13-1071.00,Human Resources Specialists,85.84404081094361,0.772811495556816,0.7054035567715459,Financials
13-1074.00,Farm Labor Contractors,41.80951943229696,0.7243850474530311,0.6880352644836271,Financials
13-1075.00,Labor Relations Specialists,77.44679416639563,0.7767473361025825,0.6889208633093525,Financials
13-1081.00,Logisticians,80.4997704883182,0.7786156841918924,0.6916141586360266,Financials
13-1081.01,Logistics Engineers,85.15721621176723,0.7816467418757367,0.6955420827389444,Financials
13-1081.02,Logistics Analysts,81.4465164506039,0.7760532346201305,0.6955912007332722,Financials
13-1111.00,Management Analysts,79.32757447187556,0.779977236911224,0.688501154324276,Financials
13-1121.00,"Meeting, Convention, and Event Planners",59.609692413144586,0.7529237844940867,0.6860928823826349,Financials
13-1131.00,Fundraisers,76.99666930719181,0.7777117117117116,0.6872839279146744,Financials
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",84.53327951059114,0.7741340572926417,0.7021225043613102,Financials
13-1151.00,Training and Development Specialists,74.22706627732698,0.7754128107421522,0.6854445912780818,Financials
13-1161.00,Market Research Analysts and Marketing Specialists,81.74778908557427,0.7799536401098902,0.6921409455842996,Financials
13-1161.01,Search Marketing Strategists,77.60726777508768,0.7736953083816553,0.6922126647144948,Financials
13-1199.04,Business Continuity Planners,81.47412483310404,0.7738624431221561,0.6978232436472347,Financials
13-1199.05,Sustainability Specialists,80.92950969469497,0.7769767015226564,0.6938952416082628,Financials
13-1199.06,Online Merchants,89.21906462272858,0.773645609231371,0.7096122778675282,Financials
13-2011.00,Accountants and Auditors,89.49569703804607,0.7839369260093572,0.6997342949326248,Financials
13-2023.00,Appraisers and Assessors of Real Estate,71.3702689964745,0.7535190359762486,0.7030698460383025,Financials
13-2031.00,Budget Analysts,97.60341938141795,0.7870828182941905,0.7087026591458501,Financials
13-2041.00,Credit Analysts,91.64404182273252,0.7796391752577321,0.7072420223787816,Financials
13-2052.00,Personal Financial Advisors,86.81887974534311,0.7853422222222224,0.6943293981033481,Financials
13-2053.00,Insurance Underwriters,87.05337406544238,0.7700523266679126,0.7099696663296259,Financials
13-2061.00,Financial Examiners,88.86364986579704,0.7833707865168539,0.6993560531008519,Financials
13-2071.00,Credit Counselors,93.0157659253312,0.7756319330787415,0.7132988435788192,Financials
13-2072.00,Loan Officers,88.82223384072233,0.7760269058295963,0.7066380515072868,Financials
13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",90.31926183501359,0.7789390756302522,0.7059626851317562,Financials
13-2082.00,Tax Preparers,89.1425173345979,0.7729957017379928,0.7101478112563957,Financials
13-2099.01,Financial Quantitative Analysts,83.87676796130596,0.779623025980642,0.6956526005888125,Financials
13-2099.04,"Fraud Examiners, Investigators and Analysts",84.06730006545187,0.7779471365638765,0.6976131759732254,Financials
15-1211.00,Computer Systems Analysts,81.95261756213871,0.7699504442925497,0.7024501884760367,Information Technology
15-1211.01,Health Informatics Specialists,75.64531605192556,0.7678003605966235,0.695176137369446,Information Technology
15-1212.00,Information Security Analysts,81.96465292825633,0.7684321290775166,0.7039864864864864,Information Technology
15-1221.00,Computer and Information Research Scientists,79.19038555970351,0.7699314397649364,0.698341968911917,Information Technology
15-1231.00,Computer Network Support Specialists,73.88819455553198,0.7526893135173388,0.7076617590081363,Information Technology
15-1232.00,Computer User Support Specialists,68.3472741588615,0.7519158719346049,0.7001561638802131,Information Technology
15-1241.00,Computer Network Architects,79.52705787092344,0.7709915254237288,0.6977849264705883,Information Technology
15-1241.01,Telecommunications Engineering Specialists,66.18322145243957,0.7540035429583702,0.6948350459707952,Information Technology
15-1242.00,Database Administrators,83.3566196778899,0.7690813648293964,0.7054170755642787,Information Technology
15-1243.00,Database Architects,83.25627601071633,0.7705096660808436,0.7038388445458,Information Technology
15-1243.01,Data Warehousing Specialists,87.07662684872048,0.7772795077382062,0.7027772287013243,Information Technology
15-1244.00,Network and Computer Systems Administrators,74.6909578944163,0.7573666666666666,0.7041838649155722,Information Technology
15-1251.00,Computer Programmers,83.99752320407232,0.7695418754473872,0.7059141791044776,Information Technology
15-1253.00,Software Quality Assurance Analysts and Testers,87.05503681204783,0.7702823570676955,0.7097421203438394,Information Technology
15-1254.00,Web Developers,78.85253415134524,0.7655144256940664,0.7022541780023319,Information Technology
15-1255.01,Video Game Designers,76.31679158153148,0.7645376307796153,0.6994421608925425,Information Technology
15-1299.01,Web Administrators,74.80767908000716,0.7701822686250223,0.6915426634017705,Information Technology
15-1299.02,Geographic Information Systems Technologists and Technicians,80.00497793675424,0.7679041190723433,0.701586423169157,Information Technology
15-1299.03,Document Management Specialists,79.64861678435854,0.7676246230264324,0.7013334576650503,Information Technology
15-1299.08,Computer Systems Engineers/Architects,76.49927423084914,0.7702811921198854,0.6939712583245706,Information Technology
15-1299.09,Information Technology Project Managers,77.38453494746798,0.7797381546134664,0.6858370193943519,Information Technology
15-2011.00,Actuaries,90.19444193955805,0.7884303112313937,0.6962849482956721,Information Technology
15-2021.00,Mathematicians,90.77732325676442,0.7866518810579923,0.6989342980054752,Information Technology
15-2031.00,Operations Research Analysts,89.10155656317369,0.7860573770491803,0.6970249338874198,Information Technology
15-2041.00,Statisticians,90.4656272435099,0.7898135593220338,0.6953068951773614,Information Technology
15-2041.01,Biostatisticians,82.58884937585002,0.7800965314136126,0.6932547352145343,Information Technology
15-2051.01,Business Intelligence Analysts,85.73632499664387,0.7823272012859439,0.6957269060879586,Information Technology
15-2051.02,Clinical Data Managers,92.10896566359035,0.780019170442663,0.7075566990661329,Information Technology
15-2099.01,Bioinformatics Technicians,93.08767639779555,0.7818140299598099,0.7072241926451373,Information Technology
17-1011.00,"Architects, Except Landscape and Naval",73.8644445867156,0.7691249400095985,0.6911906461977866,Industrials
17-1012.00,Landscape Architects,69.90791899684254,0.7652028159570903,0.6892010771992818,Industrials
17-1021.00,Cartographers and Photogrammetrists,78.49739356148977,0.7612361526288025,0.7060018132366271,Industrials
17-1022.00,Surveyors,62.345027073421534,0.7481159869747248,0.694987714987715,Industrials
17-1022.01,Geodetic Surveyors,70.55830668017381,0.7530224393222408,0.7023532388663968,Industrials
17-2011.00,Aerospace Engineers,88.37688785301211,0.7819027921406412,0.7000967458223394,Industrials
17-2021.00,Agricultural Engineers,65.47940663235353,0.7563775100401606,0.6914094650205761,Industrials
17-2031.00,Bioengineers and Biomedical Engineers,73.54163139082127,0.7643650793650792,0.6954681713983425,Industrials
17-2041.00,Chemical Engineers,80.3994990479328,0.7700621829487809,0.7000178380306813,Industrials
17-2051.00,Civil Engineers,87.06769952510885,0.7814285714285715,0.6986148261367978,Industrials
17-2051.01,Transportation Engineers,81.3002801060255,0.7800394931709725,0.6913864412875382,Industrials
17-2051.02,Water/Wastewater Engineers,80.79940711622305,0.779434404283802,0.6912431444241316,Industrials
17-2061.00,Computer Hardware Engineers,79.96532053102273,0.7695742213386348,0.6998570662855101,Industrials
17-2071.00,Electrical Engineers,84.59053635763512,0.7732964709708897,0.7030456417295814,Industrials
17-2072.00,"Electronics Engineers, Except Computer",73.90602443746724,0.7585167389956602,0.7018609742747673,Industrials
17-2072.01,Radio Frequency Identification Device Specialists,72.35782560131292,0.7616906474820144,0.6963738047988453,Industrials
17-2081.00,Environmental Engineers,78.30471451936934,0.7795021459227469,0.6874479261003442,Industrials
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",61.667098134236575,0.7566829268292683,0.6854078389830508,Industrials
17-2111.02,Fire-Prevention and Protection Engineers,77.46283605860542,0.7721547536433031,0.6935374149659864,Industrials
17-2112.00,Industrial Engineers,71.85745848018355,0.7597511768661735,0.6975656455142232,Industrials
17-2112.01,Human Factors Engineers and Ergonomists,83.5642376585691,0.7765532801110726,0.6982553753300642,Industrials
17-2112.02,Validation Engineers,81.64265305264149,0.7687195838227892,0.7032179115300944,Industrials
17-2112.03,Manufacturing Engineers,67.41983101849156,0.7528759369741472,0.6978103478721523,Industrials
17-2121.00,Marine Engineers and Naval Architects,64.91943810128,0.75550994632144,0.6914403446338265,Industrials
17-2131.00,Materials Engineers,69.308890462144,0.7632197696737043,0.6902890773758006,Industrials
17-2141.00,Mechanical Engineers,85.95508876814814,0.7674970838193634,0.7108838922271759,Industrials
17-2141.01,Fuel Cell Engineers,70.77139110980264,0.7640184721352536,0.6916755888650964,Industrials
17-2141.02,Automotive Engineers,64.65663000100602,0.7553694427050722,0.6911881701833277,Industrials
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",78.74398989050403,0.7734067017082787,0.6941997191997192,Industrials
17-2161.00,Nuclear Engineers,84.14125015764235,0.7722061191626409,0.703464686845612,Industrials
17-2171.00,Petroleum Engineers,82.22986560468244,0.7765182531559195,0.6962966333030026,Industrials
17-2199.03,"Energy Engineers, Except Wind and Solar",81.46961923245324,0.7796302695231514,0.6920486851457001,Industrials
17-2199.05,Mechatronics Engineers,79.81615835433321,0.765311831495804,0.7038965835641735,Industrials
17-2199.06,Microsystems Engineers,73.96548141140782,0.7562647940665931,0.7042017575979493,Industrials
17-2199.07,Photonics Engineers,75.07670576555144,0.7600341721031377,0.7020927295688256,Industrials
17-2199.08,Robotics Engineers,62.45502257787432,0.7469643899591359,0.6963036631858113,Industrials
17-2199.09,Nanosystems Engineers,63.86188317971615,0.7526584399756246,0.6927116918377736,Industrials
17-2199.10,Wind Energy Engineers,72.73021269209926,0.7658088235294116,0.6928120356612184,Industrials
17-2199.11,Solar Energy Systems Engineers,63.58834492918255,0.7505098789037604,0.6944515422522356,Industrials
17-3011.00,Architectural and Civil Drafters,78.72653885285837,0.7627399964112686,0.7048403498067927,Industrials
17-3012.00,Electrical and Electronics Drafters,85.12866019731874,0.7651064972257026,0.7120396600566572,Industrials
17-3013.00,Mechanical Drafters,71.7722976162204,0.7574587706146926,0.6997308075772682,Industrials
17-3021.00,Aerospace Engineering and Operations Technologists and Technicians,75.04020548613305,0.7504189061018021,0.7116534582132564,Industrials
17-3022.00,Civil Engineering Technologists and Technicians,74.10837221512928,0.7627813778990452,0.6978986758779506,Industrials
17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,64.13029564366258,0.7454101077050539,0.7003610760064993,Industrials
17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians,50.06311466176149,0.722719489414695,0.7020330368487928,Industrials
17-3024.01,Robotics Technicians,50.381849408713855,0.7296611434542467,0.6955676243868255,Industrials
17-3025.00,Environmental Engineering Technologists and Technicians,55.732958983830336,0.7344774033234974,0.6987467929741464,Industrials
17-3026.00,Industrial Engineering Technologists and Technicians,62.81315282863302,0.7524787888870405,0.691324369128753,Industrials
17-3026.01,Nanotechnology Engineering Technologists and Technicians,63.91794808836637,0.7447244350512109,0.7007294668587897,Industrials
17-3027.00,Mechanical Engineering Technologists and Technicians,49.797758657126,0.7354958929114696,0.6888601483014314,Industrials
17-3027.01,Automotive Engineering Technicians,48.680527500336375,0.728761482420019,0.6939252336448598,Industrials
17-3029.01,Non-Destructive Testing Specialists,55.54737654408821,0.7385024614895984,0.6944444444444444,Industrials
17-3029.08,Photonics Technicians,60.72622304702773,0.7398105868425503,0.7008743584869797,Industrials
17-3031.00,Surveying and Mapping Technicians,64.17237020382245,0.7404190604934099,0.7054149894575426,Industrials
19-1011.00,Animal Scientists,59.35806694932917,0.7527835546312591,0.6858571428571427,Health Care
19-1012.00,Food Scientists and Technologists,68.2096391170367,0.7585435962951135,0.6933227903707608,Health Care
19-1013.00,Soil and Plant Scientists,57.475708492275515,0.7474262985493685,0.6884018491002145,Health Care
19-1021.00,Biochemists and Biophysicists,67.05609979174521,0.76070085727177,0.6894419539341475,Health Care
19-1022.00,Microbiologists,64.93142927159745,0.7518290831815422,0.6951391245334239,Health Care
19-1023.00,Zoologists and Wildlife Biologists,52.928550493754166,0.7431416639897206,0.6858922896805486,Health Care
19-1029.01,Bioinformatics Scientists,79.46034473761443,0.7759109632446134,0.6927658083727447,Health Care
19-1029.02,Molecular and Cellular Biologists,70.14947201024343,0.7572134831460673,0.6975513295186805,Health Care
19-1029.03,Geneticists,78.8655919601435,0.7723539308657082,0.695434183321847,Health Care
19-1029.04,Biologists,61.5416581604293,0.7533255813953489,0.6885777566840691,Health Care
19-1031.00,Conservation Scientists,52.65464640364008,0.7375932687728212,0.6910314276161819,Health Care
19-1031.02,Range Managers,53.565417956347375,0.7464819117158978,0.6835036255767962,Health Care
19-1031.03,Park Naturalists,41.40875114601133,0.7331166638527773,0.6787048350497469,Health Care
19-1032.00,Foresters,46.78197156848706,0.7312744944348644,0.688575470128141,Health Care
19-1041.00,Epidemiologists,82.40068868329908,0.7812459441920829,0.691824179743224,Health Care
19-1042.00,"Medical Scientists, Except Epidemiologists",77.68260082663203,0.7706005474158751,0.695419985517741,Health Care
19-2011.00,Astronomers,81.12693984027429,0.772909563240786,0.6982573726541556,Health Care
19-2012.00,Physicists,91.5169992146991,0.7835804240395345,0.7031109512677578,Health Care
19-2021.00,Atmospheric and Space Scientists,80.4271955227518,0.7779720279720281,0.6921493760476812,Health Care
19-2031.00,Chemists,71.6157004384894,0.7585542540073983,0.6984013425189896,Health Care
19-2032.00,Materials Scientists,77.691421228579,0.7699100112485939,0.6961237008008179,Health Care
19-2041.00,"Environmental Scientists and Specialists, Including Health",72.77140705433844,0.7617675941080196,0.696914816163087,Health Care
19-2041.01,Climate Change Policy Analysts,80.94585829036211,0.7821196827685652,0.6887766878245816,Health Care
19-2041.02,Environmental Restoration Planners,62.7844896234543,0.7543889704682656,0.6893713600548133,Health Care
19-2041.03,Industrial Ecologists,85.11590274217517,0.779047956113962,0.6980791394544755,Health Care
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",64.6108281628625,0.7557063492063493,0.6907828282828282,Health Care
19-2043.00,Hydrologists,67.83122138811518,0.7590531694076321,0.6922477995937711,Health Care
19-2099.01,Remote Sensing Scientists and Technologists,76.4290569724928,0.7709322709163346,0.6932152635181382,Health Care
19-3011.00,Economists,90.2058610014965,0.7831212966190311,0.7016110248447206,Health Care
19-3011.01,Environmental Economists,90.74920925135504,0.7860684055968217,0.6994757665677547,Health Care
19-3022.00,Survey Researchers,86.88443939494981,0.7848904365551214,0.6948791405550582,Health Care
19-3032.00,Industrial-Organizational Psychologists,80.67986016719695,0.7814118423222828,0.6890870837907063,Health Care
19-3033.00,Clinical and Counseling Psychologists,79.46532943441466,0.7741932715413663,0.6944909480241386,Health Care
19-3034.00,School Psychologists,77.84081420078086,0.7822020309994654,0.6840548984601652,Health Care
19-3041.00,Sociologists,82.37170115072135,0.7805449936628645,0.6924818181818182,Health Care
19-3051.00,Urban and Regional Planners,73.65155003355797,0.7768202602884277,0.6831772268135904,Health Care
19-3091.00,Anthropologists and Archeologists,73.0850527351763,0.7650421370647161,0.6941089108910892,Health Care
19-3092.00,Geographers,88.06554806271191,0.7814167837078652,0.7001175619461023,Health Care
19-3093.00,Historians,79.07259667596136,0.7721243808475509,0.6959730320699707,Health Care
19-3094.00,Political Scientists,83.28361786440533,0.7812180889861414,0.693171274819076,Health Care
19-3099.01,Transportation Planners,75.77183055920831,0.7763148818761856,0.6868506493506494,Health Care
19-4012.00,Agricultural Technicians,48.72215372928308,0.7316385582010583,0.6911103542234331,Health Care
19-4012.01,Precision Agriculture Technicians,52.610689267522496,0.7423372549019608,0.686221762372823,Health Care
19-4013.00,Food Science Technicians,72.5076732629582,0.7555719493143551,0.7027163997567405,Health Care
19-4021.00,Biological Technicians,73.75284507343231,0.7451382113821139,0.7150106269925611,Health Care
19-4031.00,Chemical Technicians,72.40733449079374,0.7473184622686284,0.7108199643493761,Health Care
19-4042.00,"Environmental Science and Protection Technicians, Including Health",57.64523975487423,0.7399729643765904,0.6961084905660379,Health Care
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",63.430245459180036,0.7399488491048595,0.7047763457164518,Health Care
19-4051.00,Nuclear Technicians,59.11849016524101,0.7341596705211467,0.7041230602670515,Health Care
19-4051.02,Nuclear Monitoring Technicians,67.70523860959298,0.7488445213016821,0.7022682089282488,Health Care
19-4061.00,Social Science Research Assistants,92.79798303332723,0.7814441724722275,0.707161201106282,Health Care
19-4071.00,Forest and Conservation Technicians,35.34749790731232,0.7205971097347944,0.6821678905206942,Health Care
19-4092.00,Forensic Science Technicians,56.0328456241582,0.7393842556508183,0.694288020086083,Health Care
19-4099.01,Quality Control Analysts,77.18075944680034,0.7487109568666335,0.7165597433841219,Health Care
19-4099.03,Remote Sensing Technicians,72.69559244790997,0.7567291455589329,0.7018399853533506,Health Care
19-5011.00,Occupational Health and Safety Specialists,63.59174492810625,0.756978253813697,0.6879882474939509,Health Care
19-5012.00,Occupational Health and Safety Technicians,63.82819639164479,0.7488441780821918,0.6964756201881952,Health Care
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,67.94861720566792,0.7469917723688723,0.7044846050870146,Health Care
21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",66.60702932543465,0.7602137562489223,0.6892580706060035,Health Care
21-1013.00,Marriage and Family Therapists,80.42954687062213,0.7679796026024265,0.7021453147136208,Health Care
21-1014.00,Mental Health Counselors,73.78083831455126,0.7672076818490822,0.692982982982983,Health Care
21-1015.00,Rehabilitation Counselors,68.68968617359752,0.764886640434701,0.6876970146486185,Health Care
21-1021.00,"Child, Family, and School Social Workers",58.99549756739786,0.7489701164950193,0.6891288433382137,Health Care
21-1022.00,Healthcare Social Workers,66.92133531681547,0.7640897755610971,0.6858516755899267,Health Care
21-1023.00,Mental Health and Substance Abuse Social Workers,67.20463113441242,0.7624894940326103,0.6878752471687938,Health Care
21-1091.00,Health Education Specialists,61.28025557705882,0.7536848569924548,0.687827903091061,Health Care
21-1092.00,Probation Officers and Correctional Treatment Specialists,58.90852441091283,0.7426207983193278,0.695348209465539,Health Care
21-1093.00,Social and Human Service Assistants,68.87735056294059,0.7539981785063752,0.6988658777120315,Health Care
21-1094.00,Community Health Workers,47.9237330582581,0.7371191831268832,0.6844367588932806,Health Care
21-2011.00,Clergy,64.65895104809404,0.774032907404166,0.6725281735062725,Health Care
21-2021.00,"Directors, Religious Activities and Education",72.79687310925041,0.7751105786951713,0.6836098820058997,Health Care
23-1011.00,Lawyers,79.69238448054689,0.7752032520325204,0.693820224719101,Financials
23-1012.00,Judicial Law Clerks,93.61749617289782,0.7811250000000001,0.708704859563085,Financials
23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",83.63461358316083,0.7735060814383924,0.7014077270859023,Financials
23-1022.00,"Arbitrators, Mediators, and Conciliators",88.52687057660546,0.7761977186311786,0.7060259179265659,Financials
23-1023.00,"Judges, Magistrate Judges, and Magistrates",87.27026510844162,0.7794794617563738,0.7008666017526778,Financials
23-2011.00,Paralegals and Legal Assistants,95.07043779114474,0.7747422680412371,0.7172585227272729,Financials
23-2093.00,"Title Examiners, Abstractors, and Searchers",93.9231279658128,0.7745888487765744,0.7156976744186047,Financials
25-1011.00,"Business Teachers, Postsecondary",79.88042847532722,0.7851132686084142,0.6841911764705882,Consumer Discretionary
25-1021.00,"Computer Science Teachers, Postsecondary",80.01174600149979,0.7797610619469026,0.6897395928846508,Consumer Discretionary
25-1022.00,"Mathematical Science Teachers, Postsecondary",81.825001817487,0.789191086155466,0.6830188679245284,Consumer Discretionary
25-1031.00,"Architecture Teachers, Postsecondary",76.00830110102271,0.7765920527503036,0.6869268039453192,Consumer Discretionary
25-1032.00,"Engineering Teachers, Postsecondary",79.71631548716336,0.7805388707739832,0.6885203627956606,Consumer Discretionary
25-1041.00,"Agricultural Sciences Teachers, Postsecondary",61.08928470178202,0.7618298081652728,0.6793976103551277,Consumer Discretionary
25-1042.00,"Biological Science Teachers, Postsecondary",76.25434626105778,0.7757659208261617,0.6881205673758866,Consumer Discretionary
25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",60.5723155486139,0.7616434871099053,0.6788114953726254,Consumer Discretionary
25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",79.89255389387826,0.7821522771232635,0.6871702853041449,Consumer Discretionary
25-1052.00,"Chemistry Teachers, Postsecondary",81.47518245416727,0.7818059781635942,0.6898812888637649,Consumer Discretionary
25-1053.00,"Environmental Science Teachers, Postsecondary",78.71720659235932,0.7823845034558022,0.6851818988464952,Consumer Discretionary
25-1054.00,"Physics Teachers, Postsecondary",75.313745104452,0.7736210631561408,0.6888600138600138,Consumer Discretionary
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",75.83297726263284,0.7766772598870056,0.686579634464752,Consumer Discretionary
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",77.29246935509552,0.7770688321732405,0.6883687808583365,Consumer Discretionary
25-1063.00,"Economics Teachers, Postsecondary",82.44874774350319,0.7843812648077273,0.6887606671838635,Consumer Discretionary
25-1064.00,"Geography Teachers, Postsecondary",77.84708356877135,0.778561967833491,0.6877043290820909,Consumer Discretionary
25-1065.00,"Political Science Teachers, Postsecondary",80.75387154047927,0.7784965034965036,0.6921130076515598,Consumer Discretionary
25-1066.00,"Psychology Teachers, Postsecondary",72.20128849584674,0.780181252288539,0.6776493080844865,Consumer Discretionary
25-1067.00,"Sociology Teachers, Postsecondary",81.70888154030314,0.7783899923605807,0.6936464591298016,Consumer Discretionary
25-1071.00,"Health Specialties Teachers, Postsecondary",73.97099400598968,0.7653879310344828,0.6950868573433936,Consumer Discretionary
25-1072.00,"Nursing Instructors and Teachers, Postsecondary",69.73370111152443,0.760264515055731,0.6938790682306295,Consumer Discretionary
25-1081.00,"Education Teachers, Postsecondary",73.75913126266609,0.7710829285842777,0.6890753023800233,Consumer Discretionary
25-1082.00,"Library Science Teachers, Postsecondary",79.88896437548804,0.7810124200225819,0.6883047790802524,Consumer Discretionary
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",80.91602211549963,0.7769666155026861,0.693885174990169,Consumer Discretionary
25-1112.00,"Law Teachers, Postsecondary",79.1752071080454,0.779437067514494,0.6888136620856912,Consumer Discretionary
25-1113.00,"Social Work Teachers, Postsecondary",78.6781211713276,0.7779606472968004,0.6895473550263588,Consumer Discretionary
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",53.61948346452179,0.75510115102895,0.6749651689306863,Consumer Discretionary
25-1122.00,"Communications Teachers, Postsecondary",81.25317570501542,0.7795000950389659,0.6918554577794422,Consumer Discretionary
25-1123.00,"English Language and Literature Teachers, Postsecondary",77.40475987442848,0.7802445302445302,0.685360863095238,Consumer Discretionary
25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",80.95365495965203,0.7784513101290575,0.6924567099567099,Consumer Discretionary
25-1125.00,"History Teachers, Postsecondary",87.24160124995636,0.7804608467590859,0.6998423882811052,Consumer Discretionary
25-1126.00,"Philosophy and Religion Teachers, Postsecondary",73.35677499777414,0.7793579729472282,0.6801990722844995,Consumer Discretionary
25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",78.39685008864308,0.7783987915407854,0.6886889460154243,Consumer Discretionary
25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",72.42414665308866,0.770677461380979,0.6874860853432282,Consumer Discretionary
25-1194.00,"Career/Technical Education Teachers, Postsecondary",48.53562200843976,0.7402513586956523,0.6822188449848023,Consumer Discretionary
25-2011.00,"Preschool Teachers, Except Special Education",57.22436418865059,0.7460432297249017,0.6894093686354378,Consumer Discretionary
25-2012.00,"Kindergarten Teachers, Except Special Education",63.74011146316219,0.7535930212471929,0.6915951638065523,Consumer Discretionary
25-2021.00,"Elementary School Teachers, Except Special Education",72.0997855455488,0.7650595337917154,0.6926193646566482,Consumer Discretionary
25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",79.74047664073723,0.7785936073059362,0.6905017269587348,Consumer Discretionary
25-2023.00,"Career/Technical Education Teachers, Middle School",62.28748970355183,0.7544393708777267,0.688578360891445,Consumer Discretionary
25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",77.71589425863034,0.7749651324965133,0.6911051462421326,Consumer Discretionary
25-2032.00,"Career/Technical Education Teachers, Secondary School",55.32442382445095,0.7503643852978452,0.6822493929934097,Consumer Discretionary
25-2051.00,"Special Education Teachers, Preschool",68.78798871989862,0.7560138371474189,0.6967166979362102,Consumer Discretionary
25-2057.00,"Special Education Teachers, Middle School",80.63351889959135,0.7780152536360412,0.6924144310823311,Consumer Discretionary
25-2058.00,"Special Education Teachers, Secondary School",67.60397058813497,0.7633379286575906,0.6876234906695938,Consumer Discretionary
25-2059.01,Adapted Physical Education Specialists,47.726764267800036,0.7357107601184599,0.685550878477306,Consumer Discretionary
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",71.8934135720662,0.7793786371315939,0.6779919080068144,Consumer Discretionary
25-3021.00,Self-Enrichment Teachers,49.99232046675397,0.7506894542629636,0.6739572939533028,Consumer Discretionary
25-3041.00,Tutors,72.98472967899288,0.7749045628067623,0.6840965861781849,Consumer Discretionary
25-4011.00,Archivists,71.30980275736543,0.7607353730542135,0.69576316255983,Consumer Discretionary
25-4012.00,Curators,66.87810126587792,0.7572392845089437,0.6926375679347826,Consumer Discretionary
25-4013.00,Museum Technicians and Conservators,53.82794441456762,0.7318243472363511,0.6985534473041517,Consumer Discretionary
25-4022.00,Librarians and Media Collections Specialists,69.46806211910405,0.7577005157389294,0.696046159667045,Consumer Discretionary
25-4031.00,Library Technicians,73.4162519399669,0.7481628095818109,0.7114831038798498,Consumer Discretionary
25-9021.00,Farm and Home Management Educators,54.325449719302846,0.7511264760720944,0.6799946723494937,Consumer Discretionary
25-9031.00,Instructional Coordinators,81.20519080365538,0.7794880488218343,0.6917958067456701,Consumer Discretionary
25-9044.00,"Teaching Assistants, Postsecondary",70.91372281963812,0.7686635944700462,0.6872431332655137,Consumer Discretionary
27-1011.00,Art Directors,59.5762369065153,0.7575128205128204,0.6814538583929993,Communication Services
27-1012.00,Craft Artists,43.59381348080294,0.717519004837595,0.6975673327541269,Communication Services
27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",44.14133267138016,0.7139440829963073,0.701960337360383,Communication Services
27-1014.00,Special Effects Artists and Animators,64.71603211189183,0.7549610389610389,0.6916853303471444,Communication Services
