ticker,year,total_emissions,num_facilities,primary_state
IFF,2015,355697.27,7,DE
IFF,2016,344008.774,7,DE
IFF,2017,372075.66,7,DE
IFF,2018,370277.012,7,DE
IFF,2019,367392.438,7,DE
IFF,2020,398059.342,7,DE
IFF,2021,414732.596,7,DE
IFF,2022,378029.132,7,DE
IFF,2023,307088.216,7,DE
INTC,2010,102560.916,3,AZ
INTC,2011,627525.4661074,4,OR
INTC,2012,603217.7080578,4,OR
INTC,2013,481043.5223564,4,OR
INTC,2014,799662.6904386,4,OR
INTC,2015,748047.4808189,4,OR
INTC,2016,698709.6433384,4,OR
INTC,2017,659284.670225,4,OR
INTC,2018,802451.5330354,4,OR
INTC,2019,779424.5337050001,4,OR
INTC,2020,1025057.805648,4,OR
INTC,2021,1188170.0674963,4,OR
INTC,2022,994834.6363107,4,OR
INTC,2023,790767.5444783,4,OR
IP,2010,5707517.798,22,AL
IP,2011,6622487.812,26,AL
IP,2012,6594806.954,27,AL
IP,2013,5938442.354,27,AL
IP,2014,5519180.596,27,AL
IP,2015,5736455.44,28,AL
IP,2016,5323939.772,28,AL
IP,2017,5204114.336,28,AL
IP,2018,5222694.536,28,AL
IP,2019,5341526.662,28,AL
IP,2020,5510188.134,28,AL
IP,2021,5711665.254,28,AL
IP,2022,5396214.598,28,AL
IP,2023,5404387.698,28,AL
ITW,2010,26522.228,1,TX
ITW,2011,27500.75,1,TX
ITW,2012,25753.32,1,TX
ITW,2013,25910.816,1,TX
ITW,2014,25797.582,1,TX
ITW,2015,26183.71,1,TX
ITW,2016,27500.34,1,TX
ITW,2017,31759.836,1,TX
ITW,2018,19562.676,1,TX
ITW,2019,18579.68,1,TX
ITW,2020,27291.048,1,TX
ITW,2021,24764.656,1,TX
ITW,2022,50999.908,1,TX
ITW,2023,35815.816,1,TX
KMB,2010,1270692.92,8,AL
KMB,2011,1262481.392,8,AL
KMB,2012,1318830.508,8,AL
KMB,2013,1127276.862,8,AL
KMB,2014,1207199.032,8,AL
KMB,2015,1197543.176,8,AL
KMB,2016,1140815.588,8,AL
KMB,2017,1085990.528,8,AL
KMB,2018,1008382.714,8,AL
KMB,2019,1055676.862,8,AL
KMB,2020,1037284.9539999999,8,AL
KMB,2021,1055658.44,8,AL
KMB,2022,1096577.776,8,AL
KMB,2023,1030421.2660000001,8,AL
KMI,2010,3684322.174,67,TX
KMI,2011,5648804.448,86,TX
KMI,2012,5915606.55,104,TX
KMI,2013,6386533.118,109,TX
KMI,2014,6954173.376,123,TX
KMI,2015,7380668.904,127,TX
KMI,2016,7489749.432,132,TX
KMI,2017,7661444.104,135,TX
KMI,2018,7938745.74,138,TX
KMI,2019,9274642.898,155,TX
KMI,2020,8797578.434,165,TX
KMI,2021,9442313.532,173,TX
KMI,2022,9332402.15,173,TX
KMI,2023,9841200.2,176,TX
L,2010,1025642.736,16,LA
L,2011,1879615.754,27,LA
L,2012,2028730.1400000001,28,LA
L,2013,1969570.266,29,LA
L,2014,1629021.568,29,LA
L,2015,1619584.618,32,LA
L,2016,1486621.776,31,LA
L,2017,2003009.802,34,LA
L,2018,2385862.406,35,LA
L,2019,2473113.1319999998,36,LA
L,2020,2270029.342,38,LA
L,2021,2236600.176,39,LA
L,2022,1985244.204,40,LA
L,2023,1937140.466,41,LA
LIN,2010,3275984.934,11,TX
LIN,2011,3911731.916,12,TX
LIN,2012,3930796.8,12,TX
LIN,2013,4866192.802,14,TX
LIN,2014,6574294.284,14,TX
LIN,2015,6561178.224,15,TX
LIN,2016,6616390.168,15,TX
LIN,2017,7061897.392,15,TX
LIN,2018,6723157.228,15,TX
LIN,2019,6575903.56,15,TX
LIN,2020,6712352.524,17,TX
LIN,2021,8001995.164,18,TX
LIN,2022,8392022.744,18,TX
LIN,2023,8787322.32,18,TX
LLY,2010,24387.246,1,PR
LLY,2011,24287.596,1,PR
LLY,2012,24612.544,1,PR
LLY,2013,24766.89,1,PR
LLY,2014,23489.61,1,PR
LLY,2015,22933.956,1,PR
LLY,2016,27050.74,1,PR
LLY,2017,24884.628,1,PR
LLY,2018,24944.126,1,PR
LLY,2019,24082.844,1,PR
LLY,2020,23322.406,1,PR
LLY,2021,22454.672,1,PR
LLY,2022,40251.998,1,PR
LLY,2023,47574.076,1,PR
LMT,2010,78601.89,2,CT
LMT,2011,78084.07800000001,2,CT
LMT,2012,89369.256,2,CT
LMT,2013,91950.842,2,CT
LMT,2014,95263.06599999999,2,CT
LMT,2015,92578.796,2,CT
LMT,2016,93220.48999999999,2,CT
LMT,2017,96419.378,2,CT
LMT,2018,100602.144,2,CT
LMT,2019,95248.234,2,CT
LMT,2020,91957.702,2,CT
LMT,2021,95961.586,2,CT
LMT,2022,102743.324,2,CT
LMT,2023,95794.13399999999,2,CT
LNT,2010,27760827.38,13,IA
LNT,2011,26503314.302,13,IA
LNT,2012,23804944.536000002,13,IA
LNT,2013,23481105.802,13,IA
LNT,2014,20594282.759999998,13,IA
LNT,2015,20143785.327999998,12,IA
LNT,2016,19236295.844,12,IA
LNT,2017,22883296.382,12,IA
LNT,2018,22881170.126000002,13,IA
LNT,2019,18311252.958,13,IA
LNT,2020,15472436.684,13,IA
LNT,2021,19849811.792,13,IA
LNT,2022,15256145.156,13,IA
LNT,2023,15518985.896,13,IA
LW,2010,327615.566,8,WA
LW,2011,352748.396,8,WA
LW,2012,368430.204,8,WA
LW,2013,362452.226,8,WA
LW,2014,368040.998,8,WA
LW,2015,372611.192,8,WA
LW,2016,395843.1,9,WA
LW,2017,400532.012,9,WA
LW,2018,404825.768,9,WA
LW,2019,441883.514,8,OR
LW,2020,442145.844,9,WA
LW,2021,429538.096,9,WA
LW,2022,448432.422,9,WA
LW,2023,413668.974,9,WA
LYB,2010,6882386.636,11,TX
LYB,2011,6893204.36,11,TX
LYB,2012,7206164.762,11,TX
LYB,2013,7407613.9180000005,11,TX
LYB,2014,7371575.686,11,TX
LYB,2015,8165488.948,11,TX
LYB,2016,7143805.421999999,11,TX
LYB,2017,7426263.002,11,TX
LYB,2018,7828521.822,11,TX
LYB,2019,8031832.626,11,TX
LYB,2020,7701456.4399999995,11,TX
LYB,2021,7838733.862,11,TX
LYB,2022,7703086.01,11,TX
LYB,2023,8041139.808,11,TX
MCHP,2011,581027.552439,3,AZ
MCHP,2012,413025.62269,3,AZ
MCHP,2013,370520.974692,3,AZ
MCHP,2014,509948.61460900004,3,AZ
MCHP,2015,445828.412424,3,AZ
MCHP,2016,420764.918142,3,AZ
MCHP,2017,476257.21741599997,3,AZ
MCHP,2018,504024.011773,3,AZ
MCHP,2019,408359.470611,3,AZ
MCHP,2020,329470.869183,3,AZ
MCHP,2021,407320.122309,3,AZ
MCHP,2022,417897.536461,3,AZ
MCHP,2023,472938.201976,3,AZ
MGM,2010,129746.92,1,NV
MGM,2011,130887.856,1,NV
MGM,2012,127726.768,1,NV
MGM,2013,133938.396,1,NV
MGM,2014,130349.06,1,NV
MGM,2015,132200.352,1,NV
MGM,2016,134521.544,1,NV
MGM,2017,128442.916,1,NV
MGM,2018,130246.06,1,NV
MGM,2019,138028.88,1,NV
MGM,2020,100925.82,1,NV
MGM,2021,112944.124,1,NV
MGM,2022,113633.872,1,NV
MGM,2023,110103.336,1,NV
MHK,2010,284529.916,6,GA
MHK,2011,285092.98600000003,6,GA
MHK,2012,285503.272,6,GA
MHK,2013,309649.8,6,GA
MHK,2014,317746.872,6,GA
MHK,2015,332769.206,6,GA
MHK,2016,337465.83400000003,6,GA
MHK,2017,386947.544,7,GA
MHK,2018,330331.792,7,GA
MHK,2019,322082.788,7,GA
MHK,2020,318280.352,7,GA
MHK,2021,333019.592,7,GA
MHK,2022,297304.432,7,GA
MHK,2023,292597.1,7,GA
MLM,2010,2902921.352,4,TX
MLM,2011,2704531.58,4,TX
MLM,2012,2997768.786,4,TX
MLM,2013,4115760.126,4,TX
MLM,2014,4221740.582,4,TX
MLM,2015,3750714.462,4,TX
MLM,2016,3858006.2,4,TX
MLM,2017,3729108.1440000003,4,TX
MLM,2018,3763179.79,4,TX
MLM,2019,3939577.8740000003,4,TX
MLM,2020,3928503.108,4,TX
MLM,2021,4170425.2,4,TX
MLM,2022,4009757.346,4,TX
MLM,2023,3999044.162,4,TX
MMM,2010,390399.0,10,MN
MMM,2011,1780004.39132115,10,MN
MMM,2012,1850376.9949,10,MN
MMM,2013,2682999.5358,10,MN
MMM,2014,1626223.37872,10,MN
MMM,2015,1244911.933834,10,MN
MMM,2016,1041918.94496,10,MN
MMM,2017,1071428.590372,10,MN
MMM,2018,1166836.6044039999,11,MN
MMM,2019,1212019.355115,11,MN
MMM,2020,1066631.228309,11,MN
MMM,2021,1113367.274187,11,MN
MMM,2022,1034537.637396,11,MN
MMM,2023,1007143.688924,11,MN
MO,2010,183880.04200000002,2,VA
MO,2011,198994.628,2,VA
MO,2012,221464.74200000003,2,VA
MO,2013,203190.30800000002,2,VA
MO,2014,120870.83,2,VA
MO,2015,110805.636,2,VA
MO,2016,93323.6,2,VA
MO,2017,91422.356,2,VA
MO,2018,92514.75200000001,2,VA
MO,2019,87832.068,2,VA
MO,2020,76442.01000000001,2,VA
MO,2021,75328.216,2,VA
MO,2022,72567.758,2,VA
MO,2023,66467.196,2,VA
MPC,2010,26920850.944,16,CA
MPC,2011,28005496.226,19,CA
MPC,2012,28183145.172,19,CA
MPC,2013,28234498.788,19,CA
MPC,2014,30743963.3,21,ND
MPC,2015,30407483.65,21,ND
MPC,2016,30930483.208,22,ND
MPC,2017,30918600.244,22,ND
MPC,2018,30879745.148,22,ND
MPC,2019,31314911.63,22,ND
MPC,2020,26982311.744,22,ND
MPC,2021,27646298.13,22,ND
MPC,2022,28850572.412,22,ND
MPC,2023,28465167.048,22,ND
MRK,2010,383703.75,3,NJ
MRK,2011,417766.254,3,NJ
MRK,2012,410315.332,3,NJ
MRK,2013,424367.51,3,NJ
MRK,2014,421291.544,3,NJ
MRK,2015,398961.05799999996,3,NJ
MRK,2016,359855.176,3,NJ
MRK,2017,356362.43799999997,3,NJ
MRK,2018,387918.212,3,NJ
MRK,2019,368932.926,3,NJ
MRK,2020,365666.32,3,NJ
MRK,2021,373974.924,3,NJ
MRK,2022,374799.248,3,NJ
MRK,2023,365529.704,3,NJ
MU,2010,33715.372,1,ID
MU,2011,404837.8697922,2,ID
MU,2012,392888.3489883,2,ID
MU,2013,391160.2016457,2,ID
MU,2014,304312.0682204,2,ID
MU,2015,351831.1378391,2,ID
MU,2016,370390.09831080004,2,ID
MU,2017,333890.1463713,2,ID
MU,2018,370552.6789213,2,ID
MU,2019,320805.6882669,2,ID
MU,2020,335820.1066992,2,ID
MU,2021,311443.0330268,2,ID
MU,2022,325147.6245568,2,ID
MU,2023,303884.3484487,2,ID
NEE,2010,41725271.104,17,FL
NEE,2011,39556880.268,17,FL
NEE,2012,40132090.316,17,FL
NEE,2013,36737221.446,17,FL
NEE,2014,38896715.708,17,FL
NEE,2015,41591387.562,17,FL
NEE,2016,39611336.682,17,FL
NEE,2017,39928764.12,17,FL
NEE,2018,40469265.176,17,FL
NEE,2019,39884103.406,18,FL
NEE,2020,39143181.06,18,FL
NEE,2021,37402116.184,18,FL
NEE,2022,38865849.152,18,FL
NEE,2023,40497897.718,18,FL
NEM,2010,1586735.462,2,NV
NEM,2011,1599103.1160000002,2,NV
NEM,2012,1429076.942,2,NV
NEM,2013,1705701.12,2,NV
NEM,2014,1607922.266,2,NV
NEM,2015,1196928.4679999999,2,NV
NEM,2016,1211787.47,2,NV
NEM,2017,1310331.372,2,NV
NEM,2018,1402362.4300000002,2,NV
NEM,2019,1430642.4279999998,2,NV
NEM,2020,1513968.59,2,NV
NEM,2021,1766518.3599999999,2,NV
NEM,2022,1678632.138,2,NV
NEM,2023,1393004.114,2,NV
NI,2010,13684556.196,3,IN
NI,2011,12499295.046,3,IN
NI,2012,10446558.086,3,IN
NI,2013,11549376.736,3,IN
NI,2014,12274931.726,3,IN
NI,2015,9229340.936,3,IN
NI,2016,8584842.136,3,IN
NI,2017,8639516.018,3,IN
NI,2018,11343539.878,3,IN
NI,2019,9246535.118,3,IN
NI,2020,6332965.464,3,IN
NI,2021,7225515.3040000005,3,IN
NI,2022,5429819.056,3,IN
NI,2023,4456754.266,3,IN
NOC,2010,75800.88,2,UT
NOC,2011,67908.302,2,UT
NOC,2012,69612.906,2,UT
NOC,2013,74231.658,2,UT
NOC,2014,71617.912,2,UT
NOC,2015,52084.31,2,UT
NOC,2016,64879.568,2,UT
NOC,2017,69278.02799999999,2,UT
NOC,2018,70610.63,2,UT
NOC,2019,74807.20199999999,2,UT
NOC,2020,76084.40400000001,2,UT
NOC,2021,99352.47,3,CA
NOC,2022,102901.802,3,CA
NOC,2023,110192.27799999999,3,CA
NRG,2010,57416424.166,14,TX
NRG,2011,59987474.807000004,14,TX
NRG,2012,50479255.677,14,TX
NRG,2013,54315513.893,14,TX
NRG,2014,51236050.399000004,14,TX
NRG,2015,45085073.044,14,TX
NRG,2016,35192191.925,14,TX
NRG,2017,36104016.852,14,TX
NRG,2018,34630912.158,14,TX
NRG,2019,30604658.687,14,TX
NRG,2020,22729880.604,14,TX
NRG,2021,30935770.066,14,TX
NRG,2022,32495990.204,14,TX
NRG,2023,22723329.304,14,TX
NUE,2010,3842719.494,19,AL
NUE,2011,4110644.4560000002,19,AL
NUE,2012,4215081.856,19,AL
NUE,2013,3972718.532,19,AL
NUE,2014,4398927.45,20,AL
NUE,2015,4375970.432,20,AL
NUE,2016,5176878.584,21,AL
NUE,2017,5033658.626,21,AL
NUE,2018,5713766.014,22,AL
NUE,2019,5499054.414,22,AL
NUE,2020,5568894.762,23,AL
NUE,2021,5681066.0,24,AL
NUE,2022,5178040.152,24,AL
NUE,2023,5386353.79,25,AL
NXPI,2011,79380.570206,1,TX
NXPI,2012,71019.4982213,1,TX
NXPI,2013,80167.2379222,1,TX
NXPI,2014,99365.650139,1,TX
NXPI,2015,88105.325742,1,TX
NXPI,2016,98168.201802,1,TX
NXPI,2017,94837.1051831,1,TX
NXPI,2018,96619.089981,1,TX
NXPI,2019,72079.054845,1,TX
NXPI,2020,60162.2241617,1,TX
NXPI,2021,70161.1074116,1,TX
NXPI,2022,86401.168118,1,TX
NXPI,2023,77528.052339,1,TX
ODFL,2010,6840601.1219999995,3,VA
ODFL,2011,5430916.024,3,VA
ODFL,2012,4588269.54,3,VA
ODFL,2013,6101320.28,3,VA
ODFL,2014,6032124.742000001,3,VA
ODFL,2015,6084344.874,3,VA
ODFL,2016,6039018.306,3,VA
ODFL,2017,3817437.1339999996,3,VA
ODFL,2018,5148351.966,4,VA
ODFL,2019,3289223.37,4,VA
ODFL,2020,2971750.94,4,VA
ODFL,2021,2926826.298,4,VA
ODFL,2022,2519261.022,4,VA
ODFL,2023,2222066.1799999997,4,VA
OKE,2010,692054.9920000001,8,OK
OKE,2011,899714.22,9,OK
OKE,2012,1046267.464,10,OK
OKE,2013,1195063.7179999999,11,ND
OKE,2014,1225581.958,14,OK
OKE,2015,1372117.186,14,OK
OKE,2016,1343066.738,16,ND
OKE,2017,1567416.582,16,ND
OKE,2018,1669676.842,16,ND
OKE,2019,1845483.2480000001,19,ND
OKE,2020,1861841.0380000002,21,ND
OKE,2021,1871971.142,21,ND
OKE,2022,1876253.436,22,ND
OKE,2023,2049708.196,24,ND
OXY,2010,6745353.382,24,TX
OXY,2011,7251183.978,25,TX
OXY,2012,7510473.126,25,TX
OXY,2013,7320736.764,26,TX
OXY,2014,7390778.600000001,26,TX
OXY,2015,7237117.526,27,TX
OXY,2016,7509361.176,28,TX
OXY,2017,7492100.4520000005,28,TX
OXY,2018,7434803.034,28,TX
OXY,2019,8121255.376,28,TX
OXY,2020,7648135.176,28,TX
OXY,2021,6903491.154,28,TX
OXY,2022,7707099.992,29,TX
OXY,2023,7755373.004000001,29,TX
PCG,2010,1881516.0535483137,8,CA
PCG,2011,2288634.688245328,9,CA
PCG,2012,2805348.108,10,CA
PCG,2013,2682252.35,10,CA
PCG,2014,2733222.142,10,CA
PCG,2015,3227203.702,10,CA
PCG,2016,2539607.69,10,CA
PCG,2017,2539674.482,10,CA
PCG,2018,2798110.252,10,CA
PCG,2019,2818268.232,10,CA
PCG,2020,2853553.7539999997,10,CA
PCG,2021,2792361.336,10,CA
PCG,2022,2440538.582,10,CA
PCG,2023,2923279.1920000003,10,CA
PEG,2022,188.7,1,NJ
PEG,2023,146.3,1,NJ
PEP,2010,237385.49599999998,5,CA
PEP,2011,253054.158,6,CA
PEP,2012,235920.954,6,CA
PEP,2013,235039.24,6,CA
PEP,2014,242903.236,6,CA
PEP,2015,242571.438,6,CA
PEP,2016,268014.424,7,CA
PEP,2017,235006.73,7,CA
PEP,2018,249714.712,7,CA
PEP,2019,252891.796,7,CA
PEP,2020,304386.104,9,CA
PEP,2021,331177.20399999997,10,CA
PEP,2022,321750.288,10,CA
PEP,2023,317942.602,10,CA
PFE,2010,310940.71400000004,3,CT
PFE,2011,303342.322,3,CT
PFE,2012,259586.99800000002,3,CT
PFE,2013,256304.152,3,CT
PFE,2014,262071.252,3,CT
PFE,2015,273322.656,3,CT
PFE,2016,242049.494,3,CT
PFE,2017,239173.396,3,CT
PFE,2018,249070.26799999998,3,CT
PFE,2019,252419.188,3,CT
PFE,2020,250188.172,3,CT
PFE,2021,229600.13,3,CT
PFE,2022,233546.144,3,CT
PFE,2023,225796.41,3,CT
PG,2010,1838595.04,7,CA
PG,2011,1890243.69,8,CA
PG,2012,1769599.672,8,CA
PG,2013,1857483.9000000001,8,CA
PG,2014,1869659.716,9,CA
PG,2015,1822953.222,9,CA
PG,2016,1683797.212,9,CA
PG,2017,1716948.93,9,CA
PG,2018,1750174.966,9,CA
PG,2019,1775259.6940000001,10,OH
PG,2020,1857717.774,10,OH
PG,2021,1781503.81,9,OH
PG,2022,1740561.506,10,OH
PG,2023,1676103.744,10,OH
PNW,2010,9786732.26,6,AZ
PNW,2011,10221941.474,6,AZ
PNW,2012,10739590.66,6,AZ
PNW,2013,10021383.332,6,AZ
PNW,2014,9874410.012,6,AZ
PNW,2015,9064855.798,6,AZ
PNW,2016,6284055.1559999995,6,AZ
PNW,2017,7820201.726,6,AZ
PNW,2018,7585388.825999999,6,AZ
PNW,2019,7024717.628,6,AZ
PNW,2020,8301396.802,6,AZ
PNW,2021,6289766.757999999,6,AZ
PNW,2022,6354808.421999999,6,AZ
PNW,2023,5905134.813999999,6,AZ
PPG,2010,107859.26000000001,2,CA
PPG,2011,113787.30600000001,2,CA
PPG,2012,108379.424,2,CA
PPG,2013,206789.88799999998,3,CA
PPG,2014,221690.552,3,CA
PPG,2015,214357.228,3,CA
PPG,2016,112494.76800000001,2,LA
PPG,2017,161061.13,2,LA
PPG,2018,136937.66999999998,2,LA
PPG,2019,145589.982,2,LA
PPG,2020,91902.706,2,LA
PPG,2021,101330.31,2,LA
PPG,2022,109908.678,2,LA
PPG,2023,198602.998,3,CA
PPL,2010,32610146.476,6,KY
PPL,2011,33916124.254,6,KY
PPL,2012,32469312.886,6,KY
PPL,2013,33844146.344,6,KY
PPL,2014,33792724.414,6,KY
PPL,2015,31362261.082000002,6,KY
PPL,2016,30534361.242,6,KY
PPL,2017,30176881.825999998,6,KY
PPL,2018,31252571.294,6,KY
PPL,2019,28455340.83,6,KY
PPL,2020,26909049.474,6,KY
PPL,2021,28314375.756,6,KY
PPL,2022,28754130.992,6,KY
PPL,2023,26771409.22,6,KY
PSX,2010,25762097.278,39,TX
PSX,2011,27492123.549,40,TX
PSX,2012,27103070.865000002,40,TX
PSX,2013,27921481.216,41,TX
PSX,2014,28186725.978,42,TX
PSX,2015,29008211.53103,45,TX
PSX,2016,30808286.356,47,TX
PSX,2017,29584250.442,47,TX
PSX,2018,31091401.98,47,TX
PSX,2019,31965008.368,48,TX
PSX,2020,28795278.14,49,TX
PSX,2021,29662814.408,51,TX
PSX,2022,29380637.354,51,TX
PSX,2023,29290253.92,51,TX
QCOM,2010,26939.548,1,CA
QCOM,2011,27219.796,1,CA
QCOM,2012,28773.892,1,CA
QCOM,2013,51019.208,2,CA
QCOM,2014,58083.48,2,CA
QCOM,2015,59834.576,2,CA
QCOM,2016,66315.25200000001,2,CA
QCOM,2017,62195.164,2,CA
QCOM,2018,64571.856,2,CA
QCOM,2019,62144.22,2,CA
QCOM,2020,62487.216,2,CA
QCOM,2021,62333.664000000004,2,CA
QCOM,2022,61074.468,2,CA
QCOM,2023,48566.816,2,CA
RSG,2010,16060158.05975,170,TX
RSG,2011,14568672.49515,170,TX
RSG,2012,14027375.3195,170,TX
RSG,2013,12565784.368,172,TX
RSG,2014,12050235.214,171,TX
RSG,2015,11661283.53,171,TX
RSG,2016,10994714.74,172,TX
RSG,2017,10804978.806,173,TX
RSG,2018,10508051.488,174,TX
RSG,2019,11146071.968,175,TX
RSG,2020,10807786.086,175,TX
RSG,2021,10688525.72,177,TX
RSG,2022,10864346.808,177,TX
RSG,2023,10721712.294,177,TX
RTX,2010,181890.80800000002,3,CT
RTX,2011,154410.94199999998,3,CT
RTX,2012,172470.224,4,CT
RTX,2013,177697.612,4,CT
RTX,2014,146585.472,4,CT
RTX,2015,134238.364,4,CT
RTX,2016,138203.766,4,CT
RTX,2017,144300.93,4,CT
RTX,2018,160067.038,4,CT
RTX,2019,163595.928,4,CT
RTX,2020,156351.20799999998,4,CT
RTX,2021,173380.69,4,CT
RTX,2022,148676.422,4,CT
RTX,2023,172793.28999999998,4,CT
SO,2010,81985183.36,36,AL
SO,2011,71510993.9,42,AL
SO,2012,69159231.602,45,AL
SO,2013,69245877.724,45,AL
SO,2014,76807978.712,46,AL
SO,2015,73497690.212,48,AL
SO,2016,71168365.068,48,AL
SO,2017,68617536.727,47,AL
SO,2018,70431255.687,47,AL
SO,2019,69488351.24,47,AL
SO,2020,61651316.788,47,AL
SO,2021,62952277.609,47,AL
SO,2022,64640880.646,48,AL
SO,2023,62758846.596,48,AL
SRE,2010,2489862.772,4,CA
SRE,2011,2065351.5420000001,5,CA
SRE,2012,2242040.824,6,CA
SRE,2013,2670066.54,6,CA
SRE,2014,1773247.38,6,CA
SRE,2015,2197991.282,6,CA
SRE,2016,1568316.03,6,CA
SRE,2017,1608149.992,6,CA
SRE,2018,1582994.144,6,CA
SRE,2019,2070281.4980000001,7,CA
SRE,2020,4539440.948,8,CA
SRE,2021,4144405.1539999996,8,CA
SRE,2022,4463667.723999999,8,CA
SRE,2023,3952999.2699999996,8,CA
STLD,2010,1798570.344,7,IN
STLD,2011,1847495.1600000001,7,IN
STLD,2012,1877006.4759999998,7,IN
STLD,2013,2022064.038,7,IN
STLD,2014,2226324.562,7,IN
STLD,2015,1981032.072,7,IN
STLD,2016,2104040.172,7,IN
STLD,2017,2079460.524,7,IN
STLD,2018,2300322.628,9,IN
STLD,2019,2196141.732,9,IN
STLD,2020,2254623.4760000003,9,IN
STLD,2021,2318877.288,10,IN
STLD,2022,2529050.78,11,IN
STLD,2023,2569896.58,11,IN
SWKS,2011,34378.841,1,MA
SWKS,2012,43023.099,1,MA
SWKS,2013,38541.107,1,MA
SWKS,2014,36003.37,1,MA
SWKS,2015,39304.144,1,MA
SWKS,2016,39972.45,1,MA
SWKS,2017,44483.733985,1,MA
SWKS,2018,40508.017379,1,MA
SWKS,2019,33708.065182,1,MA
SWKS,2020,32848.104591,1,MA
SWKS,2021,42201.42397,1,MA
SWKS,2022,35693.24597,1,MA
SWKS,2023,24116.71997,1,MA
TAP,2010,920284.494,5,CO
TAP,2011,891554.754,5,CO
TAP,2012,832077.5900000001,5,CO
TAP,2013,704220.436,5,CO
TAP,2014,646099.348,5,CO
TAP,2015,540141.04,5,CO
TAP,2016,466439.326,5,CO
TAP,2017,399346.26999999996,5,CO
TAP,2018,378708.45200000005,5,CO
TAP,2019,371111.918,5,CO
TAP,2020,373280.848,5,CO
TAP,2021,347638.996,5,CO
TAP,2022,333961.374,5,CO
TAP,2023,339474.436,5,CO
TMO,2010,32319.12,1,NC
TMO,2011,35494.554,1,NC
TMO,2012,34818.206,1,NC
TMO,2013,34469.272,1,NC
TMO,2014,37422.728,1,NC
TMO,2015,38598.126,1,NC
TMO,2016,37152.536,1,NC
TMO,2017,38902.08,1,NC
TMO,2018,35895.198,1,NC
TMO,2019,36276.108,1,NC
TMO,2020,25749.852,1,NC
TMO,2021,26942.232,1,NC
TMO,2022,28940.316,1,NC
TMO,2023,28392.342,1,NC
TRGP,2010,1294465.522,15,TX
TRGP,2011,1717578.776,15,TX
TRGP,2012,1798866.972,15,TX
TRGP,2013,2145863.36,18,TX
TRGP,2014,2169233.126,19,TX
TRGP,2015,2346002.168,19,TX
TRGP,2016,2293488.072,18,TX
TRGP,2017,2402718.91,20,TX
TRGP,2018,2733139.086657743,23,TX
TRGP,2019,3205023.788469035,26,TX
TRGP,2020,3203974.913192721,29,TX
TRGP,2021,2739795.996933317,29,TX
TRGP,2022,2915192.579801952,29,TX
TRGP,2023,3358925.970596633,31,TX
TSLA,2013,28990.44,1,CA
TSLA,2014,30796.784,1,CA
TSLA,2015,33973.972,1,CA
TSLA,2016,27610.796,1,CA
TSLA,2017,22165.616,1,CA
TSLA,2018,22048.216,1,CA
TSLA,2019,23612.812,1,CA
TSLA,2020,28075.544,1,CA
TSLA,2021,40381.348,1,CA
TSLA,2022,45630.528,1,CA
TSLA,2023,80515.196,2,CA
TSN,2010,922606.844,22,AR
TSN,2011,1483587.218,28,AR
TSN,2012,1463700.976,28,AR
TSN,2013,1511634.85,28,AR
TSN,2014,1554400.886,28,AR
TSN,2015,1514162.262,28,AR
TSN,2016,1574423.042,28,AR
TSN,2017,1619026.66,30,AR
TSN,2018,1863858.768,32,AR
TSN,2019,1835359.778,32,AR
TSN,2020,1951980.286,33,AR
TSN,2021,1923290.668,33,AR
TSN,2022,1880822.458,33,AR
TSN,2023,1874907.486,34,AR
TXN,2010,49318.562,1,TX
TXN,2011,1188620.1665023,5,TX
TXN,2012,1089259.8273714,5,TX
TXN,2013,1131897.3158223,5,TX
TXN,2014,1259239.485172,5,TX
TXN,2015,1312810.3507699,5,TX
TXN,2016,1356852.3576476001,5,TX
TXN,2017,1411865.2290937,5,TX
TXN,2018,1377091.0415584,5,TX
TXN,2019,1296767.2939992,5,TX
TXN,2020,1156344.167437,5,TX
TXN,2021,1142553.5183359,5,TX
TXN,2022,1064891.4796763,5,TX
TXN,2023,1057774.335383,5,TX
TXT,2010,60615.738,2,KS
TXT,2011,56056.572,2,KS
TXT,2012,57710.418,2,KS
TXT,2013,63753.698000000004,2,KS
TXT,2014,37375.634,2,KS
TXT,2015,63389.054000000004,2,KS
TXT,2016,61356.729999999996,2,KS
TXT,2017,32536.086,2,KS
TXT,2018,43296.312,2,KS
TXT,2019,66576.724,2,KS
TXT,2020,58038.454,2,KS
TXT,2021,57192.82,2,KS
TXT,2022,59450.2,2,KS
TXT,2023,55579.572,2,KS
VLO,2010,23071681.61769393,26,TX
VLO,2011,23487260.815,26,TX
VLO,2012,23668416.99,26,TX
VLO,2013,23825895.533,25,TX
VLO,2014,23752607.395,26,TX
VLO,2015,23356458.518,26,TX
VLO,2016,23884205.316,26,TX
VLO,2017,23387536.552,26,TX
VLO,2018,24074566.062,26,TX
VLO,2019,23331047.576,26,TX
VLO,2020,21636469.9,26,TX
VLO,2021,22923347.604,26,TX
VLO,2022,23203054.344,27,TX
VLO,2023,23535216.552,27,TX
VST,2010,91309305.45199999,39,TX
VST,2011,96727658.814,39,TX
VST,2012,99041261.08,39,TX
VST,2013,98391933.878,39,TX
VST,2014,98355782.148,39,TX
VST,2015,93855275.748,39,TX
VST,2016,88141010.972,39,TX
VST,2017,85381247.02,39,TX
VST,2018,89261680.252,39,TX
VST,2019,87196705.346,39,TX
